,url,fork,stars,contr_count,lang,have_site,have_releases,license
232,https://github.com/metaparticle-io/sync,16,89,1,"[('Rust', 38.8), ('Go', 16.6), ('Java', 14.9), ('C#', 12.3), ('Python', 9.0), ('JavaScript', 7.9), ('Makefile', 0.5)]",False,False,MIT license
233,https://github.com/sourcegraph/syntect_server,16,89,1,"[('Rust', 84.3), ('Dockerfile', 8.9), ('Shell', 6.8)]",False,False,
234,https://github.com/rusty-ecma/RESS,9,89,1,"[('Rust', 99.6), ('JavaScript', 0.4)]",False,False,MIT license
235,https://github.com/saschagrunert/rain,1,88,1,"[('Rust', 100.0)]",False,False,MIT license
236,https://github.com/timvisee/ffsend-api,14,88,1,"[('Rust', 100.0)]",False,False,MIT license
237,https://github.com/0xPolygonZero/r1cs,5,88,1,"[('Rust', 100.0)]",False,False,
238,https://github.com/kenpratt/rusty_scheme,12,88,1,"[('Rust', 100.0)]",False,False,MIT license
239,https://github.com/diwic/fdringbuf-rs,8,87,1,"[('Rust', 100.0)]",False,False,
240,https://github.com/AnneKitsune/game_features,1,86,1,"[('Rust', 99.9), ('Shell', 0.1)]",False,False,Apache-2.0 license
241,https://github.com/rphmeier/jobsteal,2,85,1,"[('Rust', 100.0)]",False,False,
242,https://github.com/emk/toyos-rs,21,85,1,"[('Rust', 79.9), ('Assembly', 17.1), ('Makefile', 3.0)]",False,False,
243,https://github.com/potocpav/xi_glium,13,85,1,"[('Rust', 100.0)]",False,False,MIT license
244,https://github.com/ovh/beamium,21,84,1,"[('Rust', 99.1)]",False,False,View license
245,https://github.com/WeareJH/config-gen,9,84,1,"[('Rust', 99.7)]",False,False,
246,https://github.com/novacrazy/rust-softrender,3,84,1,"[('Rust', 98.1), ('Shell', 1.4), ('CMake', 0.5)]",False,False,
247,https://github.com/ps1dr3x/easy_reader,6,84,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
248,https://github.com/jroweboy/oxidize,6,84,1,"[('Rust', 72.0), ('Python', 27.5), ('Shell', 0.5)]",False,False,MIT license
249,https://github.com/trsoluti/space_shooter,5,84,1,"[('Rust', 100.0)]",False,False,
250,https://github.com/adevore/rudy,4,82,1,"[('Rust', 100.0)]",False,False,
251,https://github.com/actix/actix-web-httpauth,36,82,1,"[('Rust', 100.0)]",False,False,
252,https://github.com/afshinm/morq,0,82,1,"[('Rust', 100.0)]",False,False,MIT license
253,https://github.com/JoshMcguigan/multi_try,2,81,1,"[('Rust', 100.0)]",False,False,
254,https://github.com/tailhook/dns-parser,47,81,1,"[('Rust', 100.0)]",False,False,
255,https://github.com/pholactery/eventsourcing,18,81,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
256,https://github.com/erszcz/erlang-rust-nif,4,81,1,"[('Rust', 95.1), ('Makefile', 3.5), ('Erlang', 1.1), ('Shell', 0.3)]",False,False,
257,https://github.com/expenses/line_drawing,14,81,1,"[('Rust', 100.0)]",False,False,MIT license
258,https://github.com/SSheldon/rust-dispatch,17,81,1,"[('Rust', 98.5), ('Shell', 1.5)]",False,False,
259,https://github.com/posix4e/rpgffi,7,81,1,"[('Rust', 100.0)]",False,False,
260,https://github.com/bluss/bencher,16,82,1,"[('Rust', 100.0)]",False,False,
261,https://github.com/davidblewett/rure-python,12,82,1,"[('Rust', 88.2), ('RenderScript', 5.8), ('C', 3.0), ('Python', 2.3), ('Shell', 0.3), ('D', 0.3)]",False,False,
262,https://github.com/reem/rust-scoped-pool,8,82,1,"[('Rust', 100.0)]",False,False,
263,https://github.com/thiagopnts/rustico,2,82,1,"[('Rust', 55.4), ('Assembly', 17.6), ('Makefile', 13.2), ('Shell', 12.7), ('GDB', 1.1)]",False,False,MIT license
264,https://github.com/adevore/rudy,4,82,1,"[('Rust', 100.0)]",False,False,
265,https://github.com/afshinm/morq,0,82,1,"[('Rust', 100.0)]",False,False,MIT license
266,https://github.com/JoshMcguigan/multi_try,2,81,1,"[('Rust', 100.0)]",False,False,
267,https://github.com/tailhook/dns-parser,47,81,1,"[('Rust', 100.0)]",False,False,
268,https://github.com/erszcz/erlang-rust-nif,4,81,1,"[('Rust', 95.1), ('Makefile', 3.5), ('Erlang', 1.1), ('Shell', 0.3)]",False,False,
269,https://github.com/expenses/line_drawing,14,81,1,"[('Rust', 100.0)]",False,False,MIT license
270,https://github.com/SSheldon/rust-dispatch,17,81,1,"[('Rust', 98.5), ('Shell', 1.5)]",False,False,
271,https://github.com/posix4e/rpgffi,7,81,1,"[('Rust', 100.0)]",False,False,
272,https://github.com/huonw/simd,18,81,1,"[('Rust', 100.0)]",False,False,
273,https://github.com/simias/gb-rs,6,81,1,"[('Rust', 100.0)]",False,False,MIT license
274,https://github.com/tokio-rs/tokio-service,19,81,1,"[('Rust', 100.0)]",False,False,
275,https://github.com/servo/gleam,62,81,1,"[('Rust', 100.0)]",False,False,
276,https://github.com/davidMcneil/rants,11,81,1,"[('Rust', 100.0)]",False,False,
277,https://github.com/tilpner/includedir,7,80,1,"[('Rust', 100.0)]",False,False,BSD-3-Clause license
278,https://github.com/r-marques/doomfire,2,80,1,"[('Rust', 100.0)]",False,False,MIT license
279,https://github.com/cetra3/lorikeet-dash,3,80,1,"[('Rust', 66.8), ('TypeScript', 18.2), ('SCSS', 12.1), ('JavaScript', 2.4), ('HTML', 0.5)]",False,False,
280,https://github.com/bluss/bencher,16,82,1,"[('Rust', 100.0)]",False,False,
281,https://github.com/reem/rust-scoped-pool,8,82,1,"[('Rust', 100.0)]",False,False,
282,https://github.com/thiagopnts/rustico,2,82,1,"[('Rust', 55.4), ('Assembly', 17.6), ('Makefile', 13.2), ('Shell', 12.7), ('GDB', 1.1)]",False,False,MIT license
283,https://github.com/adevore/rudy,4,82,1,"[('Rust', 100.0)]",False,False,
284,https://github.com/actix/actix-web-httpauth,36,82,1,"[('Rust', 100.0)]",False,False,
285,https://github.com/afshinm/morq,0,82,1,"[('Rust', 100.0)]",False,False,MIT license
286,https://github.com/JoshMcguigan/multi_try,2,81,1,"[('Rust', 100.0)]",False,False,
287,https://github.com/tailhook/dns-parser,47,81,1,"[('Rust', 100.0)]",False,False,
288,https://github.com/pholactery/eventsourcing,18,81,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
289,https://github.com/erszcz/erlang-rust-nif,4,81,1,"[('Rust', 95.1), ('Makefile', 3.5), ('Erlang', 1.1), ('Shell', 0.3)]",False,False,
290,https://github.com/tokio-rs/tokio-service,19,81,1,"[('Rust', 100.0)]",False,False,
291,https://github.com/servo/gleam,62,81,1,"[('Rust', 100.0)]",False,False,
292,https://github.com/davidMcneil/rants,11,81,1,"[('Rust', 100.0)]",False,False,
293,https://github.com/tilpner/includedir,7,80,1,"[('Rust', 100.0)]",False,False,BSD-3-Clause license
294,https://github.com/emberian/hprof,11,80,1,"[('Rust', 100.0)]",False,False,BSL-1.0 license
295,https://github.com/rhoot/bgfx-rs,9,80,1,"[('Rust', 99.6)]",False,False,ISC license
296,https://github.com/H2CO3/avocado,2,80,1,"[('Rust', 100.0)]",False,False,MIT license
297,https://github.com/0xSiO/bolt-rs,7,80,1,"[('Rust', 100.0)]",False,False,MPL-2.0 license
298,https://github.com/jpernst/alto,27,80,1,"[('Rust', 100.0)]",False,False,
299,https://github.com/ZcashFoundation/parity-zcash,14,80,1,"[('Rust', 99.8)]",False,False,GPL-3.0 license
300,https://github.com/rusticata/der-parser,27,78,1,"[('Rust', 100.0)]",False,False,
301,https://github.com/m4b/raml,5,78,1,"[('Rust', 97.5), ('Makefile', 2.5)]",False,False,
302,https://github.com/aeplay/descartes,4,78,1,"[('Rust', 100.0)]",False,False,MIT license
303,https://github.com/Nemo157/embrio-rs,10,78,1,"[('Rust', 100.0)]",False,False,
304,https://github.com/jmquigs/ModelMod,11,77,1,"[('Rust', 48.8), ('F#', 38.0), ('Python', 8.6), ('C#', 3.7)]",False,False,LGPL-2.1 license
305,https://github.com/crossbeam-rs/crossbeam-epoch,7,77,1,"[('Rust', 100.0)]",False,False,
306,https://github.com/snipsco/rust-paillier,12,77,1,"[('Rust', 100.0)]",False,False,View license
307,https://github.com/hjr3/mob,21,77,1,"[('Rust', 100.0)]",False,False,
308,https://github.com/amethyst/grumpy_visitors,14,77,1,"[('Rust', 97.8), ('GLSL', 2.2)]",False,False,MIT license
309,https://github.com/museumsvictoria/spatial_audio_server,13,77,1,"[('Rust', 100.0)]",False,False,
310,https://github.com/PistonDevelopers/vecmath,14,76,1,"[('Rust', 100.0)]",False,False,MIT license
311,https://github.com/Vinatorul/minesweeper-rs,9,76,1,"[('Rust', 100.0)]",False,False,MIT license
312,https://github.com/rust-lang/rust-central-station,52,76,1,"[('Rust', 90.4), ('Shell', 5.1), ('Dockerfile', 4.5)]",False,False,
313,https://github.com/dgraham/identicon,8,76,1,"[('Rust', 100.0)]",False,False,MIT license
314,https://github.com/dpc/async-readline,7,76,1,"[('Rust', 100.0)]",False,False,MPL-2.0 license
315,https://github.com/opentracing/opentracing-rust,7,76,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
316,https://github.com/slide-rs/pulse,5,76,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
317,https://github.com/anowell/wkhtmltopdf-rs,11,76,1,"[('Rust', 100.0)]",False,False,MIT license
318,https://github.com/dhardy/pippin,4,76,1,"[('Rust', 99.2), ('Makefile', 0.8)]",False,False,
319,https://github.com/layer5io/wasm-filters,31,76,1,"[('Rust', 75.1), ('Makefile', 18.3), ('Go', 3.4), ('Shell', 2.1), ('Dockerfile', 1.1)]",False,False,Apache-2.0 license
320,https://github.com/tomusdrw/jsonrpc-proxy,16,80,1,"[('Rust', 100.0)]",False,False,GPL-3.0 license
321,https://github.com/mbillingr/ambisonic,11,80,1,"[('Rust', 98.4), ('Python', 1.5), ('Shell', 0.1)]",False,False,
322,https://github.com/forcia/rustbook,19,80,1,"[('Rust', 78.2), ('JavaScript', 12.2), ('HTML', 3.6), ('Shell', 1.9), ('Dockerfile', 1.9), ('GDB', 1.0)]",False,False,MIT license
323,https://github.com/jpernst/alto,27,80,1,"[('Rust', 100.0)]",False,False,
324,https://github.com/ZcashFoundation/parity-zcash,14,80,1,"[('Rust', 99.8)]",False,False,GPL-3.0 license
325,https://github.com/tiannian/async-trait-static,3,80,1,"[('Rust', 100.0)]",False,False,
326,https://github.com/drbawb/rust-story,4,80,1,"[('Rust', 100.0)]",False,False,
327,https://github.com/greyblake/cargo-testify,5,80,1,"[('Rust', 100.0)]",False,False,MIT license
328,https://github.com/PabloMansanet/subotai,6,79,1,"[('Rust', 100.0)]",False,False,MIT license
329,https://github.com/chef-boneyard/delivery-cli,25,79,1,"[('Rust', 77.9), ('Gherkin', 13.6), ('Ruby', 6.9)]",False,False,Apache-2.0 license
330,https://github.com/dhardy/pippin,4,76,1,"[('Rust', 99.2), ('Makefile', 0.8)]",False,False,
331,https://github.com/layer5io/wasm-filters,31,76,1,"[('Rust', 75.1), ('Makefile', 18.3), ('Go', 3.4), ('Shell', 2.1), ('Dockerfile', 1.1)]",False,False,Apache-2.0 license
332,https://github.com/pedrocr/chimper,3,76,1,"[('Rust', 99.9), ('Shell', 0.1)]",False,False,GPL-3.0 license
333,https://github.com/anima-engine/anima-engine,4,76,1,"[('Rust', 100.0)]",False,False,MPL-2.0 license
334,https://github.com/wapc/wapc-rust,10,76,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
335,https://github.com/richardanaya/watson,3,76,1,"[('Rust', 99.9), ('Makefile', 0.1)]",False,False,
336,https://github.com/riscv-rust/hifive1,16,76,1,"[('Rust', 92.3), ('Assembly', 5.7), ('Shell', 2.0)]",False,False,
337,https://github.com/nccgroup/assethook,19,75,1,"[('Rust', 95.0), ('Shell', 5.0)]",False,False,BSD-2-Clause license
338,https://github.com/daboross/rust-throw,5,75,1,"[('Rust', 100.0)]",False,False,MIT license
339,https://github.com/aerospike/aerospike-client-rust,23,75,1,"[('Rust', 100.0)]",False,False,View license
340,https://github.com/dpc/async-readline,7,76,1,"[('Rust', 100.0)]",False,False,MPL-2.0 license
341,https://github.com/opentracing/opentracing-rust,7,76,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
342,https://github.com/slide-rs/pulse,5,76,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
343,https://github.com/llogiq/compact_arena,4,76,1,"[('Rust', 100.0)]",False,False,
344,https://github.com/jakubadamw/rutenspitz,5,76,1,"[('Rust', 100.0)]",False,False,
345,https://github.com/anowell/wkhtmltopdf-rs,11,76,1,"[('Rust', 100.0)]",False,False,MIT license
346,https://github.com/layer5io/wasm-filters,31,76,1,"[('Rust', 75.1), ('Makefile', 18.3), ('Go', 3.4), ('Shell', 2.1), ('Dockerfile', 1.1)]",False,False,Apache-2.0 license
347,https://github.com/pedrocr/chimper,3,76,1,"[('Rust', 99.9), ('Shell', 0.1)]",False,False,GPL-3.0 license
348,https://github.com/anima-engine/anima-engine,4,76,1,"[('Rust', 100.0)]",False,False,MPL-2.0 license
349,https://github.com/riscv-rust/hifive1,16,76,1,"[('Rust', 92.3), ('Assembly', 5.7), ('Shell', 2.0)]",False,False,
350,https://github.com/aerospike/aerospike-client-rust,23,75,1,"[('Rust', 100.0)]",False,False,View license
351,https://github.com/jeromefroe/tsz-rs,14,74,1,"[('Rust', 100.0)]",False,False,MIT license
352,https://github.com/jiegec/cs140e,14,74,1,"[('Rust', 98.9)]",False,False,
353,https://github.com/carllerche/kabuki,4,74,1,"[('Rust', 100.0)]",False,False,
354,https://github.com/linuxfood/rustsqlite,30,74,1,"[('Rust', 100.0)]",False,False,View license
355,https://github.com/jamesmunns/teensy3-rs,11,74,1,"[('Rust', 99.3), ('C++', 0.7)]",False,False,
356,https://github.com/matter-labs/hodor,15,74,1,"[('Rust', 99.9), ('Shell', 0.1)]",False,False,
357,https://github.com/fitzgen/mach,27,74,1,"[('Rust', 97.6), ('Shell', 2.4)]",False,False,View license
358,https://github.com/arboric/arboric,4,74,1,"[('Rust', 98.7), ('Dockerfile', 1.3)]",False,False,Apache-2.0 license
359,https://github.com/nytopop/askii,6,74,1,"[('Rust', 93.8), ('Makefile', 5.9), ('Shell', 0.3)]",False,False,
360,https://github.com/facebookarchive/witd,16,74,1,"[('Rust', 89.6), ('Shell', 10.4)]",False,False,View license
361,https://github.com/andrew-d/emoji256,1,74,1,"[('Rust', 78.6), ('Shell', 17.6), ('PowerShell', 3.8)]",False,False,
362,https://github.com/OneSignal/serde-redis,19,74,1,"[('Rust', 100.0)]",False,False,
363,https://github.com/withoutboats/burrito,0,74,1,"[('Rust', 100.0)]",False,False,GPL-3.0 license
364,https://github.com/MailRuChamps/raic-2019,45,74,1,"[('Rust', 26.8), ('C++', 10.0), ('Java', 9.1), ('C#', 7.1), ('Kotlin', 7.1), ('D', 6.8)]",False,False,GPL-3.0 license
365,https://github.com/andyleejordan/rust-genetic-algorithm,8,73,1,"[('Rust', 100.0)]",False,False,AGPL-3.0 license
366,https://github.com/ShogunPanda/alfred-chrome,15,73,1,"[('Rust', 86.8), ('Makefile', 13.2)]",False,False,MIT license
367,https://github.com/apessino/modulator_play,7,73,1,"[('Rust', 100.0)]",False,False,MIT license
368,https://github.com/hyperledger-archives/sawtooth-seth,73,73,1,"[('Rust', 42.0), ('Go', 34.3), ('Python', 19.5), ('Dockerfile', 3.0)]",False,False,Apache-2.0 license
369,https://github.com/perfah/Rustland,1,73,1,"[('Rust', 100.0)]",False,False,
370,https://github.com/abonander/multipart-async,19,72,1,"[('Rust', 98.9)]",False,False,
371,https://github.com/joelself/tomllib,9,72,1,"[('Rust', 100.0)]",False,False,MIT license
372,https://github.com/przygienda/dot-rust,29,72,1,"[('Rust', 100.0)]",False,False,
373,https://github.com/oasislabs/oasis-rs,16,72,1,"[('Rust', 99.7), ('Dockerfile', 0.3)]",False,False,Apache-2.0 license
374,https://github.com/ZenGo-X/bulletproofs,42,72,1,"[('Rust', 100.0)]",False,False,GPL-3.0 license
375,https://github.com/SakaDream/rocket-rest-api-with-jwt,13,72,1,"[('Rust', 88.9), ('Dockerfile', 6.8), ('PLpgSQL', 4.3)]",False,False,MIT license
376,https://github.com/avalarin/elasticsearch-cli,4,71,1,"[('Rust', 98.4), ('Shell', 1.6)]",False,False,MIT license
377,https://github.com/tokahuke/yaque,10,71,1,"[('Rust', 100.0)]",False,False,View license
378,https://github.com/filipdulic/bus-queue,11,71,1,"[('Rust', 100.0)]",False,False,
379,https://github.com/rise-ui/rise,5,71,1,"[('Rust', 100.0)]",False,False,
380,https://github.com/jmatraszek/haxonite,2,74,1,"[('Rust', 99.1), ('Dockerfile', 0.9)]",False,False,Apache-2.0 license
381,https://github.com/kylewlacy/lochnes,4,74,1,"[('Rust', 100.0)]",False,False,MIT license
382,https://github.com/facebookarchive/witd,16,74,1,"[('Rust', 89.6), ('Shell', 10.4)]",False,False,View license
383,https://github.com/andrew-d/emoji256,1,74,1,"[('Rust', 78.6), ('Shell', 17.6), ('PowerShell', 3.8)]",False,False,
384,https://github.com/withoutboats/burrito,0,74,1,"[('Rust', 100.0)]",False,False,GPL-3.0 license
385,https://github.com/OneSignal/serde-redis,19,74,1,"[('Rust', 100.0)]",False,False,
386,https://github.com/MailRuChamps/raic-2019,45,74,1,"[('Rust', 26.8), ('C++', 10.0), ('Java', 9.1), ('C#', 7.1), ('Kotlin', 7.1), ('D', 6.8)]",False,False,GPL-3.0 license
387,https://github.com/andyleejordan/rust-genetic-algorithm,8,73,1,"[('Rust', 100.0)]",False,False,AGPL-3.0 license
388,https://github.com/ShogunPanda/alfred-chrome,15,73,1,"[('Rust', 86.8), ('Makefile', 13.2)]",False,False,MIT license
389,https://github.com/hyperledger-archives/sawtooth-seth,73,73,1,"[('Rust', 42.0), ('Go', 34.3), ('Python', 19.5), ('Dockerfile', 3.0)]",False,False,Apache-2.0 license
390,https://github.com/softprops/lando,3,69,1,"[('Rust', 97.5), ('Shell', 1.2)]",False,False,MIT license
391,https://github.com/bfil/exar-db,1,69,1,"[('Rust', 66.6), ('JavaScript', 21.1), ('TypeScript', 8.0), ('HTML', 3.7)]",False,False,AGPL-3.0 license
392,https://github.com/arabidopsis/typescript-definitions,19,69,1,"[('Rust', 94.8), ('HTML', 3.2), ('Makefile', 2.0)]",False,False,
393,https://github.com/cfsamson/examples-minimio,24,69,1,"[('Rust', 100.0)]",False,False,MIT license
394,https://github.com/Ralith/quicr,4,68,1,"[('Rust', 99.9), ('Nix', 0.1)]",False,False,
395,https://github.com/aatxe/alectro,4,68,1,"[('Rust', 100.0)]",False,False,GPL-3.0 license
396,https://github.com/vandenoever/rome,3,68,1,"[('Rust', 100.0)]",False,False,AGPL-3.0 license
397,https://github.com/briansmith/crypto-bench,14,68,1,"[('Rust', 100.0)]",False,False,
398,https://github.com/outersky/simple_excel_writer,27,68,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
399,https://github.com/codahale/sketchy,3,68,1,"[('Rust', 100.0)]",False,False,View license
400,https://github.com/schickling/beanstalkd-cli,5,69,1,"[('Rust', 92.1), ('Ruby', 7.9)]",False,False,
401,https://github.com/aahancoc/tree_magic,15,69,1,"[('Rust', 100.0)]",False,False,MIT license
402,https://github.com/luminalang/lumina,1,69,1,"[('Rust', 100.0)]",False,False,
403,https://github.com/redox-os/orbital,11,69,1,"[('Rust', 99.6), ('Shell', 0.4)]",False,False,MIT license
404,https://github.com/softprops/lando,3,69,1,"[('Rust', 97.5), ('Shell', 1.2)]",False,False,MIT license
405,https://github.com/bfil/exar-db,1,69,1,"[('Rust', 66.6), ('JavaScript', 21.1), ('TypeScript', 8.0), ('HTML', 3.7)]",False,False,AGPL-3.0 license
406,https://github.com/cfsamson/examples-minimio,24,69,1,"[('Rust', 100.0)]",False,False,MIT license
407,https://github.com/aatxe/alectro,4,68,1,"[('Rust', 100.0)]",False,False,GPL-3.0 license
408,https://github.com/vandenoever/rome,3,68,1,"[('Rust', 100.0)]",False,False,AGPL-3.0 license
409,https://github.com/briansmith/crypto-bench,14,68,1,"[('Rust', 100.0)]",False,False,
410,https://github.com/jmagnuson/canparse,20,64,1,"[('Rust', 100.0)]",False,False,
411,https://github.com/Johni0702/mumble-web-proxy,23,64,1,"[('Rust', 96.3), ('Dockerfile', 2.3), ('Shell', 1.4)]",False,False,
412,https://github.com/mystor/slag,3,64,1,"[('Rust', 100.0)]",False,False,MIT license
413,https://github.com/cesarb/blake2-rfc,16,64,1,"[('Rust', 100.0)]",False,False,
414,https://github.com/tokio-rs/tokio-line,21,64,1,"[('Rust', 99.7), ('Shell', 0.3)]",False,False,
415,https://github.com/yoshuawuyts/memdb,5,64,1,"[('Rust', 100.0)]",False,False,
416,https://github.com/asajeffrey/josephine,9,64,1,"[('Rust', 100.0)]",False,False,MPL-2.0 license
417,https://github.com/ucarion/gaia,1,64,1,"[('Rust', 97.0), ('Shell', 2.1), ('GLSL', 0.9)]",False,False,
418,https://github.com/johalun/echo,2,64,1,"[('Rust', 98.6), ('Python', 1.3)]",False,False,
419,https://github.com/jedisct1/iptrap,18,63,1,"[('Rust', 100.0)]",False,False,View license
420,https://github.com/brayniac/tic,4,71,1,"[('Rust', 100.0)]",False,False,
421,https://github.com/isamert/scheme.rs,10,71,1,"[('Rust', 100.0)]",False,False,MIT license
422,https://github.com/starrhorne/nes-rust,7,70,1,"[('Rust', 100.0)]",False,False,GPL-3.0 license
423,https://github.com/maxmcc/rust-jvm,6,70,1,"[('Rust', 97.6), ('Java', 2.4)]",False,False,
424,https://github.com/simon-whitehead/hakka,1,70,1,"[('Rust', 98.5), ('Assembly', 1.5)]",False,False,MIT license
425,https://github.com/fengalin/media-toc,3,70,1,"[('Rust', 99.9), ('Python', 0.1)]",False,False,MIT license
426,https://github.com/1Password/typeshare-old,2,70,1,"[('Rust', 100.0)]",False,False,MIT license
427,https://github.com/tcr/corollary,5,70,1,"[('Rust', 90.3), ('Haskell', 9.7)]",False,False,
428,https://github.com/janiorca/tinywin,9,70,1,"[('Rust', 100.0)]",False,False,MIT license
429,https://github.com/nickelc/hpk,8,70,1,"[('Rust', 99.1), ('Shell', 0.9)]",False,False,GPL-3.0 license
430,https://github.com/chowdhurya/rust-unidecode,12,67,1,"[('Rust', 99.9), ('Perl', 0.1)]",False,False,View license
431,https://github.com/shuhei/colortty,3,66,1,"[('Rust', 100.0)]",False,False,MIT license
432,https://github.com/Diggsey/query_interface,4,66,1,"[('Rust', 100.0)]",False,False,
433,https://github.com/tailhook/ciruela,6,66,1,"[('Rust', 99.4)]",False,False,
434,https://github.com/linkerd/tacho,6,66,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
435,https://github.com/leops/rasen,2,66,1,"[('Rust', 100.0)]",False,False,MIT license
436,https://github.com/anguslees/kubernetes-rs,4,66,1,"[('Rust', 100.0)]",False,False,Apache-2.0 license
437,https://github.com/rust-bakery/nom-peg,6,66,1,"[('Rust', 100.0)]",False,False,GPL-3.0 license
438,https://github.com/TomBebbington/llvm-rs,29,66,1,"[('Rust', 100.0)]",False,False,BSD-3-Clause license
439,https://github.com/anderspitman/react_rust_webapp,3,66,1,"[('Rust', 54.4), ('JavaScript', 45.6)]",False,False,
440,https://github.com/mplanchard/cuid-rust,14,67,1,"[('Rust', 93.7), ('Nix', 3.8), ('Makefile', 2.5)]",False,False,MIT license
441,https://github.com/arcnmx/cargo-clippy,11,67,1,"[('Rust', 100.0)]",False,False,MIT license
442,https://github.com/huytd/rust-webapp-template,6,67,1,"[('Rust', 74.9), ('CSS', 9.6), ('Makefile', 8.2), ('HTML', 7.3)]",False,False,
443,https://github.com/livioribeiro/rusted-cypher,23,67,1,"[('Rust', 100.0)]",False,False,
444,https://github.com/blahgeek/Minions,4,67,1,"[('Rust', 93.0), ('Python', 4.1), ('Shell', 2.8), ('CSS', 0.1)]",False,False,
445,https://github.com/Centril/refl,3,67,1,"[('Rust', 96.7), ('Shell', 3.3)]",False,False,
446,https://github.com/Gankra/collect-rs,21,67,1,"[('Rust', 99.1), ('Shell', 0.9)]",False,False,
447,https://github.com/chowdhurya/rust-unidecode,12,67,1,"[('Rust', 99.9), ('Perl', 0.1)]",False,False,View license
448,https://github.com/shuhei/colortty,3,66,1,"[('Rust', 100.0)]",False,False,MIT license
449,https://github.com/Diggsey/query_interface,4,66,1,"[('Rust', 100.0)]",False,False,
450,https://github.com/mahkoh/comm,10,66,1,"[('Rust', 96.5), ('CSS', 3.5)]",False,False,MIT license
451,https://github.com/mopemope/firestarter,4,66,1,"[('Rust', 100.0)]",False,False,
452,https://github.com/fitzgen/intrusive_splay_tree,4,66,1,"[('Rust', 98.2), ('Shell', 1.8)]",False,False,MPL-2.0 license
453,https://github.com/adamgreig/ffp,6,66,1,"[('Rust', 94.7), ('Python', 5.3)]",False,False,
454,https://github.com/mit-pdos/noria-mysql,15,66,1,"[('Rust', 100.0)]",False,False,MIT license
455,https://github.com/amethyst/amethyst-imgui,18,66,1,"[('Rust', 92.7), ('GLSL', 3.2), ('Makefile', 2.8), ('Shell', 1.3)]",False,False,
456,https://github.com/shawntabrizi/substrate-package,54,66,1,"[('Rust', 53.2), ('JavaScript', 44.3), ('HTML', 2.2), ('Shell', 0.3)]",False,False,Unlicense license
457,https://github.com/brson/home,12,65,1,"[('Rust', 100.0)]",False,False,
458,https://github.com/mmacedoeu/rulid.rs,3,65,1,"[('Rust', 100.0)]",False,False,MIT license
459,https://github.com/steveklabnik/ruby-sys,14,65,1,"[('Rust', 100.0)]",False,False,
460,https://github.com/jmagnuson/canparse,20,64,1,"[('Rust', 100.0)]",False,False,
461,https://github.com/Johni0702/mumble-web-proxy,23,64,1,"[('Rust', 96.3), ('Dockerfile', 2.3), ('Shell', 1.4)]",False,False,
462,https://github.com/mystor/slag,3,64,1,"[('Rust', 100.0)]",False,False,MIT license
463,https://github.com/cesarb/blake2-rfc,16,64,1,"[('Rust', 100.0)]",False,False,
464,https://github.com/tokio-rs/tokio-line,21,64,1,"[('Rust', 99.7), ('Shell', 0.3)]",False,False,
465,https://github.com/yoshuawuyts/memdb,5,64,1,"[('Rust', 100.0)]",False,False,
466,https://github.com/asajeffrey/josephine,9,64,1,"[('Rust', 100.0)]",False,False,MPL-2.0 license
467,https://github.com/ucarion/gaia,1,64,1,"[('Rust', 97.0), ('Shell', 2.1), ('GLSL', 0.9)]",False,False,
468,https://github.com/johalun/echo,2,64,1,"[('Rust', 98.6), ('Python', 1.3)]",False,False,
469,https://github.com/jedisct1/iptrap,18,63,1,"[('Rust', 100.0)]",False,False,View license
470,https://github.com/tomprogrammer/rust-ascii,19,62,1,"[('Rust', 100.0)]",False,False,
471,https://github.com/not-fl3/tinyecs,0,62,1,"[('Rust', 100.0)]",False,False,
472,https://github.com/gam0022/hanamaru-renderer,2,62,1,"[('Rust', 100.0)]",False,False,
473,https://github.com/mjkillough/lanta,8,62,1,"[('Rust', 100.0)]",False,False,MIT license
474,https://github.com/kobigurk/wasm_proof,5,62,1,"[('Rust', 97.9), ('HTML', 1.4)]",False,False,
475,https://github.com/withoutboats/pbp,8,62,1,"[('Rust', 100.0)]",False,False,
476,https://github.com/antoinealb/rust-demo-cortex-m4,9,62,1,"[('Rust', 71.2), ('C', 21.5), ('Makefile', 7.3)]",False,False,View license
477,https://github.com/alilleybrinker/ruse,5,62,1,"[('Rust', 100.0)]",False,False,
478,https://github.com/SpaceManiac/runtime-fmt,12,62,1,"[('Rust', 100.0)]",False,False,
479,https://github.com/damienstanton/ctrs,3,62,1,"[('Rust', 100.0)]",False,False,MIT license
480,https://github.com/kobigurk/wasm_proof,5,62,1,"[('Rust', 97.9), ('HTML', 1.4)]",False,False,
481,https://github.com/withoutboats/pbp,8,62,1,"[('Rust', 100.0)]",False,False,
